game_id,game_fmt,game_type,field_content,game_length,name1,name2,result_type,winner
barrage.2003.06.25.21,.gsn,barrage,AAAAAAAAECAAAAAAAABMAAAAAAAALKAAAAAAAADDAA__AA__AAAA__AA__AAAAAAAPAAXAAAAAAAAAWNAAAAAAAAOYAAAAAAAAPQ,111,red,blue,1,1
barrage-2014.1-2556,.xml,barrage,BMAAAAAAAADAAAAAAAAAAAAAAAAAAALKAAECAADAAA__AA__AAAA__AA__AAAAAAAAAAXPAAAAAWAAAAAAAAAOAAAQAAAAAAANPY,146,Player 1,Player 2,0,2
barrage-2015.0-2250,.xml,barrage,AAAAAAAAEMAAAAAAAAADAAAAAAAAAAAAAAKBDACLAA__AA__AAAA__AA__AAWXAAPOAAQPAAAAAAAAAAAAAAAAAAAAAAANAAYAAA,31,Player 1,Player 2,1,1
barrage-2014.9-2314,.xml,barrage,AAAAAAAADBAAAAAAAAADAAAAAAAAAAAEAACKAALMAA__AA__AAAA__AA__AAPAAAAAAAAAAWAAAAAAAAOXPAAAAAAANYQAAAAAAA,38,Player 1,Player 2,1,2
barrage-2006.4-3484,.xml,barrage,MAKAAAAAAACALAAAAAAABAAAAAAAAAADAEAAADAAAA__AA__AAAA__AA__AAAAAAAAPAAAAAAAAAAAAAQAAAAAAAOWYXAAAAAAPN,104,Player 1,Player 2,1,2
barrage-2005.10-4224,.xml,barrage,ADAAAAAAAAACEDAAABMAAAAAAAAALAAAAAAAAAKAAA__AA__AAAA__AA__AAAXAAOPAAQAAWAAAAAAAAPAAAAAAAAAYNAAAAAAAA,53,Player 1,Player 2,1,1
barrage-2006.4-6438,.xml,barrage,AAKMBECDDAAAAALAAAAAAAAAAAAAAAAAAAAAAAAAAA__AA__AAAA__AA__AAAAAAAAAAAAPAAAAAAAAANPWAAAAAAAYXOQAAAAAA,66,Player 1,Player 2,1,2
barrage-2006.2-2496,.xml,barrage,AAAAAAAAAAAAAAAAAAAAAAAAAABMAACDAAELAADKAA__AA__AAAA__AA__AAAAOXANYAWAAAAAQAAAAAAAAAAAAAAPAAAAPAAAAA,48,Player 1,Player 2,1,2
barrage.2003.06.20.405,.gsn,barrage,AAAAAAAAMDAAAAAAKABAAAAAAECAAAAAAAAAAADLAA__AA__AAAA__AA__AAAQAAAAAAAAPOAPAAAAAAANAAAAAAAAWYXAAAAAAA,31,red,blue,1,1
barrage-2014.8-1921,.xml,barrage,AAABDAMAAAAAAAAAAAAAAAAAAAAALAECAAAKAAADAA__AA__AAAA__AA__AAAAAAPXAANWAAAAAAAAAAAAAAAAAAQOAAAAAAAAPY,36,Player 1,Player 2,3,2
barrage-2006.2-3918,.xml,barrage,DADBAAAAAAAAAAAAAAKAAAAEACAALAAAAAAMAAAAAA__AA__AAAA__AA__AAAAAAAAAAAAPANAPAAAAAAAAOAAAAAAYAQAXAAAAW,38,Player 1,Player 2,1,2
barrage-2014.2-1185,.xml,barrage,BMAAAAAAAADDAAAAAAAAAAAAAAAAAAKCAALEAAAAAA__AA__AAAA__AA__AAANOQAPAAAAAWYXAAAAAAAAAAAAAAAAPAAAAAAAAA,71,Player 1,Player 2,3,1
barrage-2005.10-1579,.xml,barrage,AAAAAAAABMAAAAAAAAAEAAAAAAAAAAADAACKAALDAA__AA__AAAA__AA__AAAAPAAAAPAAAAAAAAXAAAAAAAAAAAAANQAAWAAOAY,64,Player 1,Player 2,1,2
barrage-2014.1-1738,.xml,barrage,AAAAAAAAMBAAAAAAAAADAAAAAAAAAAADAACEAAKLAA__AA__AAAA__AA__AAAAAAPWOAXQAAAAAAAAAAAAAAAAAAANAAAAAAAAPY,49,Player 1,Player 2,1,1
barrage-2006.2-762,.xml,barrage,MDAAAAAAAABKAAAAAAAALCAAAAAAAAEDAAAAAAAAAA__AA__AAAA__AA__AAAAAAAAAAAAWAAAAAAAAAONAAAAAAAPYQXAAAAAPA,48,Player 1,Player 2,3,2
barrage-2006.2-7805,.xml,barrage,AAACDAAAAAADAAAAAALAAKAAAAAAAAAAABAAAAMEAA__AA__AAAA__AA__AAAANAYAAAAAOAAAAAAAAAWAXAAPAAAAAPAAQAAAAA,1,Player 1,Player 2,1,1
barrage-2014.2-1642,.xml,barrage,AAAMAABAAAEAAAAAAAAAAAAAAAAAAAADAACDAALKAA__AA__AAAA__AA__AAXQAAWOPAAAAAAAAAAAAAPAAAAAAAAAYNAAAAAAAA,21,Player 1,Player 2,3,2
barrage-2006.2-3526,.xml,barrage,DBMAAAAAAAACEAAAAAAADKLAAAAAAAAAAAAAAAAAAA__AA__AAAA__AA__AAOPPAAAQAAAAAAAAAAAANAXAWAAAYAAAAAAAAAAAA,46,Player 1,Player 2,1,2
barrage-2014.1-2318,.xml,barrage,AAAAAAAABMAAAAAAAAADAAAAAAAAAADKAACAAAELAA__AA__AAAA__AA__AAAAAAPAAAAAWAAAPAAAAAOQAAAAAAAAYNXAAAAAAA,52,Player 1,Player 2,1,2
barrage-2005.11-6182,.xml,barrage,AEKDCDMLBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA__AA__AAAA__AA__AAPAAAAAAAAAQAAAAAAAAANXPAAAAAAAYWOAAAAAAA,124,Player 1,Player 2,1,2
barrage-2014.3-2899,.xml,barrage,AAAAAAAABMAAAAAAAACDAAAAAAAAAAAAAAEDAAKLAA__AA__AAAA__AA__AAXQAAAPAAPAAAAAAAAAAOAAAAAAAAAAAAAWNAYAAA,31,Player 1,Player 2,1,1
barrage-2005.9-5568,.xml,barrage,CAEAAAADAMADAAAAAALAKAAAAAAAABAAAAAAAAAAAA__AA__AAAA__AA__AAAPAOXAAAAAAPWYANAAAAAAAAQAAAAAAAAAAAAAAA,45,Player 1,Player 2,1,1
barrage-2014.6-323,.xml,barrage,MEAAAAAAAABAAAAAAAAAAAAKAAAAAALDCDAAAAAAAA__AA__AAAA__AA__AAPXAANPAAAAAAAAAAAAAAQOAAAAAAAAYWAAAAAAAA,56,Player 1,Player 2,1,2
barrage-2006.1-1808,.xml,barrage,AAAAAAADAAAAAAAAAAAAAAEAAAAAAAAKDCAALMBAAA__AA__AAAA__AA__AAANAAAXAAWAAAAAYAAPOQAAAAAAAAPAAAAAAAAAAA,22,Player 1,Player 2,1,2
barrage-2006.1-9773,.xml,barrage,AAAAAADDCMAAAAAALEKBAAAAAAAAAAAAAAAAAAAAAA__AA__AAAA__AA__AAAAPAAQAAAAXAAAAAAAAANAAAAAAAAAYWOAAPAAAA,130,Player 1,Player 2,1,2
barrage-2006.2-2797,.xml,barrage,MAAAAAAAAAAAAAAAAKAAEAAAAAADABADCAALAAAAAA__AA__AAAA__AA__AAAAAAOAAYXAAAAAPQPAAAAAAAAAANAAAAAAAAAWAA,27,Player 1,Player 2,1,1
barrage-2006.0-4873,.xml,barrage,MCEAAAAAAABKDAAAAAAADLAAAAAAAAAAAAAAAAAAAA__AA__AAAA__AA__AAAAAAAAAAAAAPNOPAAAAAAWYAXAAAAAAQAAAAAAAA,50,Player 1,Player 2,3,1
barrage-2005.9-2823,.xml,barrage,MLAAAAAADCBAAAAAAAAEAAAAAAAAAAAAADAAKAAAAA__AA__AAAA__AA__AAOXAAAAAAAAPPAAAAAAAAQNAAAAAAAAYWAAAAAAAA,27,Player 1,Player 2,1,1
barrage-2014.9-1583,.xml,barrage,MBAAAAAAAADAAAAAAAAAAAAAAAAAAACKAALEAADAAA__AA__AAAA__AA__AAYAAOWAAAAAAXAAAAAAAAQPAAAAAAAANPAAAAAAAA,72,Player 1,Player 2,3,2
barrage-2006.2-7538,.xml,barrage,AAAAAAAADMAAAAAAAAABAAAAADAAAAAAAAAECAKLAA__AA__AAAA__AA__AAQAAAPAAAAAWOAAAAAAAAYPAAAAAAAANXAAAAAAAA,111,Player 1,Player 2,1,1
barrage-2005.10-6292,.xml,barrage,AEKCDDMLBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA__AA__AAAA__AA__AAQAAAAAAAAWPNPAAAAAAAAAAAAAXAAYAOAAAAAAAA,123,Player 1,Player 2,1,1
barrage-2015.0-1577,.xml,barrage,AAAMLACAAAAAAAAAAAAAAAAAAAAAADDBAAAEAAKAAA__AA__AAAA__AA__AAAYAAXWAAOQAAAAAAAAAAAAAAAAAAANAAAAAAAAPP,35,Player 1,Player 2,1,1
barrage-2005.10-2727,.xml,barrage,AAAAAAADBMAAAAAAADECAAAAAAAAKLAAAAAAAAAAAA__AA__AAAA__AA__AAAAAAAAAAAAAAAAAAAAAAAPQNWAAAAAAPOYXAAAAA,71,Player 1,Player 2,1,1
barrage-2006.2-520,.xml,barrage,AAAMAAAAAAAAKEDAAAAAAAAACLAAAAAAAABDAAAAAA__AA__AAAA__AA__AAAAPPQXONWYAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,23,Player 1,Player 2,1,1
barrage-2013.10-2903,.xml,barrage,AAAAAAAADMAAAAAAAADBAAAAAAAAAAAAAALEAACKAA__AA__AAAA__AA__AAPXPAOWAAAAAAAAAAAAAAQAAAAAAAAAYNAAAAAAAA,150,Player 1,Player 2,2,3
barrage-2015.1-393,.xml,barrage,ADBMDAAAAAALKCEAAAAAAAAAAAAAAAAAAAAAAAAAAA__AA__AAAA__AA__AAAAAAAQAAPAAAAAAAAAOXAAAAAAAAPNAAAAAAAAWY,153,Player 1,Player 2,3,1
barrage-2013.11-238,.xml,barrage,AAAMAABAAAAAAAAAAAAEDAAAAAAAAAALAACKAADAAA__AA__AAAA__AA__AAOXAAWPAAAAAAAAAAAAAAQNAAAAAAAAYPAAAAAAAA,57,Player 1,Player 2,3,1
barrage-2014.2-1338,.xml,barrage,AAAMADEAAAAAAAAAAAAAAAAAAAAAAACDAAKAAALBAA__AA__AAAA__AA__AAAYAAXPAANWAAAAAAAAAAAAAAAAAAAPAAAAAAAAQO,24,Player 1,Player 2,1,2
barrage-2014.1-448,.xml,barrage,MBAAAAAAAALKAAAAAAAACDAAAAAAAAEDAAAAAAAAAA__AA__AAAA__AA__AAXOAAPAAAPAAQAAAAAAAANAAAAAAAAAYWAAAAAAAA,163,Player 1,Player 2,3,1
barrage-2014.5-767,.xml,barrage,AAAAAAAAKBAAAAAAAAAMAAAAAAAAACAAAAELAADDAA__AA__AAAA__AA__AAXOAAWAAAAAAQAAAAAAAAYPAAAAAAAANPAAAAAAAA,35,Player 1,Player 2,1,1
barrage-2006.1-3397,.xml,barrage,AAAAAAAAMBAAAAAAAAADAAAAAAAAAACKEAAALDAAAA__AA__AAAA__AA__AAPAAAAXAAAQWAAAAAAAAAOPAAAAAAAAYNAAAAAAAA,39,Player 1,Player 2,1,1
barrage-2006.1-1847,.xml,barrage,AAAAAAAAAAAAAAALAMABAAAAAAKACAAAAAADADAEAA__AA__AAAA__AA__AAPAAAAAAAAAOAAAAAAAAANXAAAAAAAAYPQWAAAAAA,77,Player 1,Player 2,0,1
barrage-2014.4-1445,.xml,barrage,MEAAAAAAAABKAAAAAAAAAAAAAAAAAACLADDAAAAAAA__AA__AAAA__AA__AAQAAAPAAAAAXAAAAAAAAAOWAAAAAAAAYNPAAAAAAA,58,Player 1,Player 2,1,2
barrage-2005.9-879,.xml,barrage,AAAAAAAADBAAAAAAAAEMAAAAAAAACDAAAAAAAAKLAA__AA__AAAA__AA__AAAAAOAAYAAAAAAWAAXAAAAAAAPQAAAAAAAPAANAAA,56,Player 1,Player 2,1,2
barrage-2013.11-1253,.xml,barrage,AAAKAABAAAMAAAAAAAADAAAAAAAAAAACAAEAAADLAA__AA__AAAA__AA__AAWNAAXQAAAAAAAAAAAAAAPOAAAAAAAAYPAAAAAAAA,68,Player 1,Player 2,1,2
barrage-2005.11-3232,.xml,barrage,AAAAADDCMEAAAAAAALBKAAAAAAAAAAAAAAAAAAAAAA__AA__AAAA__AA__AAAAAAAAAAAAAAWAAAAAAAAPOXAAAAAAANYPQAAAAA,36,Player 1,Player 2,1,2
barrage-2014.2-502,.xml,barrage,AAAMADBAAAAAAAAAAAAAAKAAAAAAAADAAALAAACEAA__AA__AAAA__AA__AAPXAPQOAAAAAAAAAAAAAAWAAAAAAAAANYAAAAAAAA,38,Player 1,Player 2,3,2
barrage-2013.10-627,.xml,barrage,AAABADMAAAAAAAAAAAAADAAAAAAAAAAKAALAAACEAA__AA__AAAA__AA__AAQXANOPAAAAAAAAAAAAAAWAAAAAAAAAYPAAAAAAAA,12,Player 1,Player 2,1,2
barrage-2005.9-4992,.xml,barrage,AAAAAAADDMAAAAAACKLBAAAAAAAAAEAAAAAAAAAAAA__AA__AAAA__AA__AAAAAAAAAAXOAAAAAPAAAWAAAAAAAAPQAAAAAAAANY,62,Player 1,Player 2,1,2
barrage-2014.5-1646,.xml,barrage,AAAAAAADAMAAAAAAAKCBAAAAAAAAAAAAAAADAAELAA__AA__AAAA__AA__AAXAAAQOAAAAAAAAAAAAAAPWAAAAAAAAYNPAAAAAAA,75,Player 1,Player 2,1,1
barrage-2014.4-1108,.xml,barrage,AAAMAAKAAADAAAAAAAAAAAAAAAAAAAABAADEAALCAA__AA__AAAA__AA__AAAAAPQOAAXWAAAAAAAAAAAAAAAAAAAYAAAAAAAAPN,44,Player 1,Player 2,1,2
barrage-2014.4-798,.xml,barrage,AAABALMAAAAAAAAAAAADAAAAAAAAAACKAADAAAEAAA__AA__AAAA__AA__AAPNAAWOPAAAAAAAAAAAAAXAAAAAAAAAYQAAAAAAAA,48,Player 1,Player 2,2,3
barrage-2014.5-1043,.xml,barrage,MEAAAAAAAABKAAAAAAAAAAAAAAAAAALDADCAAAAAAA__AA__AAAA__AA__AAAAAAAAAAPAWAAAAAAAAAOPXAAAAAAAYNQAAAAAAA,114,Player 1,Player 2,3,2
barrage.2003.07.06.833,.gsn,barrage,AAAAAAAAAAAAAEAAAAAAAABMLAAAAADAKCDAAAAAAA__AA__AAAA__AA__AAQAAAAXAAOWAAAAAAAAAAAAAAAAAAPPAAAAAAAANY,48,red,blue,1,2
barrage-2015.2-1952,.xml,barrage,AAADBAMAAAAAAAAAAAAACAAAAAAAAAALAAAKAAEDAA__AA__AAAA__AA__AAAAAAWOPAPQAAAAAAAAAAAAAAAAAAAXAAAAAAAANY,44,Player 1,Player 2,1,2
barrage-2014.10-1871,.xml,barrage,AAAAAADCKMAAAAAAAEABAAAAAAAALAAAAAAAAAADAA__AA__AAAA__AA__AAAAAAAOAAAAAAAAAAAAWNAAAAAAAXPYAAAAAAAAPQ,79,Player 1,Player 2,1,1
barrage-2006.2-3433,.xml,barrage,CLMAAAADAAAAAKAAAAAAAAAAAAEAAAADAAAABAAAAA__AA__AAAA__AA__AAAWAAAAAXAAPAAAAAAAAAAAAAAPAAAANAAQAAYAOA,22,Player 1,Player 2,1,2
barrage-2015.0-326,.xml,barrage,AAABADMAAAAAAAAAAAADAAAAAAAAAALKAACAAAEAAA__AA__AAAA__AA__AAQXAPOWAAAAAAAAAAAAAAPAAAAAAAAAYNAAAAAAAA,36,Player 1,Player 2,1,2
barrage-2014.1-2949,.xml,barrage,MBAAAAAAAADAAAAAAAAAAAAAAAAAAAELAAKCAADAAA__AA__AAAA__AA__AAWAAAXAAAAAOPAAAAAAAAPQAAAAAAAAYNAAAAAAAA,30,Player 1,Player 2,1,2
barrage-2014.11-993,.xml,barrage,AAAEMABAAAAAAAAAAAADALAAAAAAAAKAAAACAADAAA__AA__AAAA__AA__AAPXAAWOPAAAAAAAAAAAAAQAAAAAAAAAYNAAAAAAAA,80,Player 1,Player 2,3,2
barrage-2005.11-99,.xml,barrage,AAAAAAAACEAAAAAAAAKMAAAAAAAABLAAAAAAAADDAA__AA__AAAA__AA__AAAAAAAWAAAAAAAAAAAPXAAAAAAAPAANAAAAAQOAAY,109,Player 1,Player 2,3,1
barrage-2014.5-1219,.xml,barrage,AAAAAAAAEMAAAAAAAAALAAAAAAAAAAAAAACKDABDAA__AA__AAAA__AA__AAAAAAXPAAAANAAAAAAAAAQPAAAAAAAAYOWAAAAAAA,81,Player 1,Player 2,3,1
barrage-2014.11-1302,.xml,barrage,AAAKADBAAAAAAAAAAAAMAAAAAAAAAACLAAEAAADAAA__AA__AAAA__AA__AAOWAANXAAQAAAAAAAAAAAPAAAAAAAAAYPAAAAAAAA,26,Player 1,Player 2,1,2
barrage-2006.7-5671,.xml,barrage,DEAAAAAAAAMLAAAAAAAABCAAAAAAAADKAAAAAAAAAA__AA__AAAA__AA__AAAAAAAAAAXPAAAAAAAAQWAAAAAAAANYAAAAAAAAOP,229,Player 1,Player 2,1,1
barrage-2005.9-7515,.xml,barrage,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAADBMLKCEDAAA__AA__AAAA__AA__AAAAAAAAPPAAAAAAAANWAAAAAAAAOYAAAAAAAAXQAA,30,Player 1,Player 2,1,2
barrage-2006.4-3329,.xml,barrage,AAAAAAAABMAAAAAAAECAAAAAAAAADKAAAAAAAALDAA__AA__AAAA__AA__AAAAAAQOAAAAPXAAAAAAAAWPAAAAAAAAYNAAAAAAAA,120,Player 1,Player 2,1,2
barrage-2014.9-1344,.xml,barrage,MBAAAAAAAADCAAAAAAAAEDAAAAAAAAKLAAAAAAAAAA__AA__AAAA__AA__AAAAAAQOAAWXAAAAAAAAAAAAAAAAAAPYAAAAAAAAPN,109,Player 1,Player 2,1,1
barrage-2013.11-903,.xml,barrage,AAAAAAABEMAAAAAAAAACAAAAAAAAAKDAAAADALAAAA__AA__AAAA__AA__AAAAAAAPAAAXAAAAAPAAAAAAAAAAAAWNAAAAAAAQOY,77,Player 1,Player 2,0,1
barrage-2014.4-1118,.xml,barrage,MEDAAAAAAACKAAAAAAAABLDAAAAAAAAAAAAAAAAAAA__AA__AAAA__AA__AAYXAAWAAAAAAAAAAAAAAAPOAAAAAAAANQPAAAAAAA,58,Player 1,Player 2,3,2
barrage-2005.11-6236,.xml,barrage,BDAAAAAAAAMLAAAAAAAAKCAAAAAAAADEAAAAAAAAAA__AA__AAAA__AA__AAAQYPAAAAAAAOAXAAAAAAWAAAAAAAAANPAAAAAAAA,50,Player 1,Player 2,1,2
barrage-2013.10-1421,.xml,barrage,AAAMADBAAAAAAAAAAAAAAEAAAAAAAADAAAKAAACLAA__AA__AAAA__AA__AAPQAANOAAAAAAAAAAAAAAXAAAAAAAAAYWAAAAAAPA,95,Player 1,Player 2,4,3
barrage-2005.9-4516,.xml,barrage,AAAAAAAAEMAAAAAAABADAAAAAAAAACAAAAAAADLKAA__AA__AAAA__AA__AAAAWOAAAPAAPAAAAAAAAANXAAAAAAAAYQAAAAAAAA,75,Player 1,Player 2,3,2
barrage-2014.1-1881,.xml,barrage,DDAAAAAAAAMAAAAAAAAAAAAAAAAAAABCAALKAAEAAA__AA__AAAA__AA__AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAPXNWOYQPA,54,Player 1,Player 2,0,1
barrage-2006.2-4428,.xml,barrage,DAAABAAAADAAAEMCAAAAAAALAKAAAAAAAAAAAAAAAA__AA__AAAA__AA__AAAAAAAAAAAAAAAAAAAAAAAAYWQPXPAAAAAOAANAAA,77,Player 1,Player 2,0,2
barrage-2005.9-3488,.xml,barrage,AAAEADAAAAAACABADAAAAAALAKAAAAAAAAMAAAAAAA__AA__AAAA__AA__AAPPAAOQAAAAAAAAAAYANAAAAAAAAXAWAAAAAAAAAA,8,Player 1,Player 2,1,2
barrage-2014.7-691,.xml,barrage,AAAAAAAADMAAAAAAAAABAAAAAAAAACAAAAALDAEKAA__AA__AAAA__AA__AAAAAAAAAAAANXAAAAAAAPYQAAAAAAAAPOWAAAAAAA,68,Player 1,Player 2,1,2
barrage-2006.2-4462,.xml,barrage,AAEAAAAADDAAABAAAMAAAAAKAAAAAAAALAAACAAAAA__AA__AAAA__AA__AAAPAAAAAWAAAAQAPAXAAAAAAOANAAAAAAAAYAAAAA,14,Player 1,Player 2,1,2
barrage-2006.1-4745,.xml,barrage,AAAAAAAAAAAAAAAAAAAAAAALMCAAAAAAAEBKAADDAA__AA__AAAA__AA__AAAAAAAAAAAAAAAAAAAAAXAAAAAAAAWOPAAAPAAQNY,14,Player 1,Player 2,1,2
barrage.2003.11.06.995,.gsn,barrage,AAAAAAAKDMAAAAAAAAADAAAAAAAALBAAAAAAACEAAA__AA__AAAA__AA__AAAAWPONPXAAAAAQYAAAAAAAAAAAAAAAAAAAAAAAAA,53,red,blue,1,1
barrage-2006.2-6991,.xml,barrage,AAAAAADEBMAAAAAAAADLAAAAAAAAACAAAAAAAAAKAA__AA__AAAA__AA__AAAAAAAXAAAOAAAAAAAAAWAAAAAAAAPPAAAAAAAQNY,129,Player 1,Player 2,0,2
barrage-2005.10-5929,.xml,barrage,AAAAAAADDMAAAAAAACKBAAAAAALAAEAAAAAAAAAAAA__AA__AAAA__AA__AAAAQAAANAAAOAAAWAAAXAAAAAAAAAAAAYAAAPAAAP,40,Player 1,Player 2,3,1
barrage-2006.1-7028,.xml,barrage,DDEAAAAAAAMBAAAAAAAACLAAAAAAAAKAAAAAAAAAAA__AA__AAAA__AA__AAPOAAYPAAXNAAAAAAAAAAAAAAAAAAAAAAAAAAAAQW,89,Player 1,Player 2,1,1
barrage.2003.06.27.840,.gsn,barrage,CDAAELAADMKAAAAAAAABAAAAAAAAAAAAAAAAAAAAAA__AA__AAAA__AA__AAAAAAAAAAAAAAAAAAAAAAAAAXPPAAAAAANYQOWAAA,72,red,blue,1,2
barrage-2014.4-1242,.xml,barrage,AAAAAAAABMAAAAAAAAAEAAAAAAAAAAALAADDAACKAA__AA__AAAA__AA__AAAWAAOXAAPAYAAAAAAAAAAAAAAAAAAPAAANAAQAAA,39,Player 1,Player 2,1,1
barrage-2006.2-8183,.xml,barrage,BDAAAAAAAAMDAAAAAAAAELAAAAAAAAKCAAAAAAAAAA__AA__AAAA__AA__AAOPAAPXAANYAAAAAAAAWQAAAAAAAAAAAAAAAAAAAA,47,Player 1,Player 2,1,1
barrage-2014.0-2305,.xml,barrage,AAAAAAAECMAAAAAAADDKAAAAAAAALBAAAAAAAAAAAA__AA__AAAA__AA__AAAAAAPAAAAAWAAAAAAAAAOPXAAAAAAAYNQAAAAAAA,140,Player 1,Player 2,2,3
barrage.2003.06.20.371,.gsn,barrage,AAAKCEMBAAAAAADDLAAAAAAAAAAAAAAAAAAAAAAAAA__AA__AAAA__AA__AAAAAANXYOWAAAAAAPAQPAAAAAAAAAAAAAAAAAAAAA,31,red,blue,1,1
barrage-2006.1-8290,.xml,barrage,AAAAAAAAAEAAMAAAAAABAAAAAAAAAADDAAKLACAAAA__AA__AAAA__AA__AAANAAAAAAAAAAAAAAAAAAWXAAAAAAAAOYAAQPAAAP,36,Player 1,Player 2,1,2
barrage-2005.10-453,.xml,barrage,AAEBAACMAAAAAAAAAAAAAAAAAAAAAAAADLAAKDAAAA__AA__AAAA__AA__AAAAAQAAAAAAXAOAAAAAAPAAANAAWAAAYPAAAAAAAA,24,Player 1,Player 2,1,2
barrage-2014.5-1546,.xml,barrage,AAAMAABAAADAAAAAAAEAAAAAAAAAAAALAACKAAADAA__AA__AAAA__AA__AAQXAAOWAAAAYNAAAAAAAAPPAAAAAAAAAAAAAAAAAA,29,Player 1,Player 2,3,2
barrage-2006.2-4574,.xml,barrage,AAAAAAAMAAAAAAAAKALAAAAAAAAAAAAAEDBADCAAAA__AA__AAAA__AA__AAAAAXAAAAAAANOYAAAAAAAAQWAAAAAAPAAAAAAAAP,110,Player 1,Player 2,0,2
barrage-2006.1-7560,.xml,barrage,DAAAAAAAAMDAAAAAAAABAAAAAEAACAAAAAALAAKAAA__AA__AAAA__AA__AAAAAAQWAPPAAAAAAOYXAAAAAAAAANAAAAAAAAAAAA,17,Player 1,Player 2,3,1
barrage-2014.1-2294,.xml,barrage,AAAAAAAABMAAAAAAAAADAAAAAAAAAAADAACKAALEAA__AA__AAAA__AA__AAQOAAWAAAPAAAAAAAAAAAXPAAAAAAAAYNAAAAAAAA,138,Player 1,Player 2,0,2
barrage-2005.10-1174,.xml,barrage,AAAAAAAAAAAAAAAAAAAAADAAACLMAADAAAEKAABAAA__AA__AAAA__AA__AAAXYWAPQAAAAAOAAAAAAPAAAAAAAAAANAAAAAAAAA,43,Player 1,Player 2,1,1
barrage-2014.0-2102,.xml,barrage,AAAAAADCDAAAAAAAAAAAAAAAAAAAAAAAAAALEMBKAA__AA__AAAA__AA__AAPAAAAOAAANAAAAAWAAXAAAAAAAAAAPAAAAAAAAQY,22,Player 1,Player 2,1,2
barrage-2006.2-253,.xml,barrage,AAAMAAAAAAAAABADALAAAAAAAAAAAAAAADACAKEAAA__AA__AAAA__AA__AAAAAAAAAAAAAAAAAAAAAWAPAAAAAAXOAPAAAAANQY,4,Player 1,Player 2,1,2
barrage-2005.11-1528,.xml,barrage,DDAAAAAAAAELAAAAAAAAMCAAAAAAAABKAAAAAAAAAA__AA__AAAA__AA__AAAAAAAAAAAAAAAAAAQOAAAAAAAAWXPAAAAAAANYPA,136,Player 1,Player 2,1,2
barrage-2013.11-213,.xml,barrage,AAAMAABAAAAAAAAAAAAAAKAAAAAAAEDAAACLAADAAA__AA__AAAA__AA__AAXNAAQPAAAAAAAAAAAAAAPOAAAAAAAAYWAAAAAAAA,66,Player 1,Player 2,1,2
barrage-2006.0-5376,.xml,barrage,AAAAAAADDMAAAAAAACKBAAAAAAAAAAAAAAAAALAEAA__AA__AAAA__AA__AAAAAAWXAAQAAAAAAAAAAAAAAAAANOYPAAAAAAAAPA,63,Player 1,Player 2,1,1
barrage-2014.0-647,.xml,barrage,AAABAAKAAAAAAAAAAAAMEAAAAAAAAAADAALCAADAAA__AA__AAAA__AA__AAAAAAWOPAXPAAAAAAAAAAAAAAAAAAAQAAAAAAAANY,26,Player 1,Player 2,3,2
barrage-2014.6-49,.xml,barrage,AAAAAAAABMAAAAAAAAEDAAAAAAAAADAAAAAKACALAA__AA__AAAA__AA__AAAAAAAAAAXQAAAAAAAAWOAAAAAAAAPYAAAAAAAAPN,120,Player 1,Player 2,1,2
barrage-2005.11-3440,.xml,barrage,MBAAAAAAAACKDAAAAAAAEDAAAAAAAAALAAAAAAAAAA__AA__AAAA__AA__AAAAAAAAAAXQAAAAAAAAWPAAAAAAAAOYAAAAAAAAPN,69,Player 1,Player 2,0,2
barrage-2014.1-168,.xml,barrage,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAKCELMBDDAAA__AA__AAAA__AA__AAQWAAAAAAAAXOAAAAAAAAPPAAAAAAAAYNAAAAAAAA,36,Player 1,Player 2,3,1
barrage-2006.2-1975,.xml,barrage,ADAAAAABLMDAAAAAAAECAAAAAAAAAKAAAAAAAAAAAA__AA__AAAA__AA__AAAAAAAAAAPPAAAAAAAAQWAAAAAAAAXNAAAAAAAAOY,157,Player 1,Player 2,3,1
barrage-2014.1-752,.xml,barrage,DBAAAAAAAADAAAAAAAAAAAAAAAAAAAELAAKMAACAAA__AA__AAAA__AA__AAAAAAAAAAAANWAAAAAAAAPOXAAAAAAAYQAAAAAAAP,83,Player 1,Player 2,3,1
barrage-2006.2-2285,.xml,barrage,AAAAAAAAAAAAAAADAADAAAAMAALAAAAKAABCAAEAAA__AA__AAAA__AA__AAQPAAWXAAPOAAAAAAAAAAAAAYNAAAAAAAAAAAAAAA,41,Player 1,Player 2,1,1
barrage-2006.2-5570,.xml,barrage,ACAAAKAAAALAAAAAAAAAAAAAEAAAAADMAAADBAAAAA__AA__AAAA__AA__AAAAAAAAAAAPAAANAAAAAAAQAWPAYOAAAAAAAAAAXA,24,Player 1,Player 2,1,2
barrage-2014.4-992,.xml,barrage,AAAAAAAAAAAAAAAAAAAAAAAADEAACAADAALBMAKAAA__AA__AAAA__AA__AAAAAAAAAAAWAAAAAAAQXOAAAAAAAAPPAAAAAAAANY,46,Player 1,Player 2,3,2
